year,area_id,demographic,category,count_1000,percentage
2022,childcare,freq_of_volunteering,at least once a month,292.0,10.53
2022,refugee_support,freq_of_volunteering,at least once a month,26.4,0.95
2022,other_informal,freq_of_volunteering,at least once a month,86.6,3.12
2022,household_tasks,freq_of_volunteering,at least once a week,367.1,13.24
2022,repairs_crafts,freq_of_volunteering,at least once a week,115.7,4.17
2022,visit_services,freq_of_volunteering,at least once a week,369.2,13.32
2022,care_dependent,freq_of_volunteering,at least once a week,225.7,8.14
2022,transport_services,freq_of_volunteering,at least once a week,213.6,7.70
2022,garden_support,freq_of_volunteering,at least once a week,156.9,5.66
2022,disaster_aid,freq_of_volunteering,at least once a week,0.0,0.00
2022,admin_paperwork,freq_of_volunteering,at least once a week,34.6,1.25
2022,tutoring,freq_of_volunteering,at least once a week,50.6,1.83
2022,childcare,freq_of_volunteering,at least once a week,250.8,9.05
2022,refugee_support,freq_of_volunteering,at least once a week,27.0,0.97
2022,other_informal,freq_of_volunteering,at least once a week,54.6,1.97
2022,household_tasks,freq_of_volunteering,at least once a year,227.5,8.21
2022,repairs_crafts,freq_of_volunteering,at least once a year,389.8,14.06
2022,visit_services,freq_of_volunteering,at least once a year,176.5,6.37
2022,care_dependent,freq_of_volunteering,at least once a year,69.5,2.51
2022,transport_services,freq_of_volunteering,at least once a year,257.1,9.27
2022,garden_support,freq_of_volunteering,at least once a year,244.6,8.82
2022,disaster_aid,freq_of_volunteering,at least once a year,146.0,5.27
2022,admin_paperwork,freq_of_volunteering,at least once a year,266.4,9.61
2022,tutoring,freq_of_volunteering,at least once a year,92.5,3.34
2022,childcare,freq_of_volunteering,at least once a year,203.2,7.33
2022,refugee_support,freq_of_volunteering,at least once a year,50.2,1.81
2022,other_informal,freq_of_volunteering,at least once a year,86.0,3.10
2022,household_tasks,freq_of_volunteering,none,33.2,1.20
2022,repairs_crafts,freq_of_volunteering,none,44.5,1.60
2022,visit_services,freq_of_volunteering,none,24.2,0.87
2022,care_dependent,freq_of_volunteering,none,24.7,0.89
2022,transport_services,freq_of_volunteering,none,31.6,1.14
2022,garden_support,freq_of_volunteering,none,24.3,0.88
2022,disaster_aid,freq_of_volunteering,none,146.5,5.28
2022,admin_paperwork,freq_of_volunteering,none,27.0,0.97
2022,tutoring,freq_of_volunteering,none,25.4,0.92
2022,childcare,freq_of_volunteering,none,35.2,1.27
2022,refugee_support,freq_of_volunteering,none,31.1,1.12
2022,other_informal,freq_of_volunteering,none,34.6,1.25
2025,household_tasks,all,all,1315.0,43.93
2025,repairs_crafts,all,all,1253.6,41.87
2025,garden_support,all,all,1097.6,36.66
2025,visit_services,all,all,648.5,21.66
2025,childcare,all,all,942.7,31.49
2025,care_dependent,all,all,661.5,22.10
2025,transport_services,all,all,1003.4,33.52
2025,disaster_aid,all,all,259.6,8.67
2025,admin_paperwork,all,all,584.3,19.52
2025,tutoring,all,all,207.9,6.94
2025,other_informal,all,all,120.4,4.02
2025,household_tasks,gender,male,546.8,18.27
2025,repairs_crafts,gender,male,954.7,31.89
2025,garden_support,gender,male,660.1,22.05
2025,visit_services,gender,male,253.8,8.48
2025,childcare,gender,male,326.6,10.91
2025,care_dependent,gender,male,245.6,8.20
2025,transport_services,gender,male,474.2,15.84
2025,disaster_aid,gender,male,169.0,5.65
2025,admin_paperwork,gender,male,257.9,8.61
2025,tutoring,gender,male,85.8,2.87
2025,other_informal,gender,male,56.1,1.87
2025,household_tasks,gender,female,768.3,25.66
2025,repairs_crafts,gender,female,298.9,9.98
2025,garden_support,gender,female,437.5,14.61
2025,visit_services,gender,female,394.7,13.18
2025,childcare,gender,female,616.1,20.58
2025,care_dependent,gender,female,415.9,13.89
2025,transport_services,gender,female,529.2,17.68
2025,disaster_aid,gender,female,90.7,3.03
2025,admin_paperwork,gender,female,326.4,10.90
2025,tutoring,gender,female,122.1,4.08
2025,other_informal,gender,female,64.3,2.15
2025,household_tasks,age_group,<40,563.4,18.82
2025,repairs_crafts,age_group,<40,530.6,17.72
2025,garden_support,age_group,<40,408.2,13.64
2025,visit_services,age_group,<40,185.7,6.20
2025,childcare,age_group,<40,345.5,11.54
2025,care_dependent,age_group,<40,159.9,5.34
2025,transport_services,age_group,<40,310.2,10.36
2025,disaster_aid,age_group,<40,112.3,3.75
2025,admin_paperwork,age_group,<40,167.8,5.61
2025,tutoring,age_group,<40,115.0,3.84
2025,other_informal,age_group,<40,53.0,1.77
2025,household_tasks,age_group,40-59,462.2,15.44
2025,repairs_crafts,age_group,40-59,464.1,15.50
2025,garden_support,age_group,40-59,421.4,14.08
2025,visit_services,age_group,40-59,269.4,9.00
2025,childcare,age_group,40-59,283.7,9.48
2025,care_dependent,age_group,40-59,303.4,10.13
2025,transport_services,age_group,40-59,428.0,14.30
2025,disaster_aid,age_group,40-59,107.5,3.59
2025,admin_paperwork,age_group,40-59,288.7,9.64
2025,tutoring,age_group,40-59,61.2,2.04
2025,other_informal,age_group,40-59,41.6,1.39
2025,household_tasks,age_group,>=60,289.5,9.67
2025,repairs_crafts,age_group,>=60,258.9,8.65
2025,garden_support,age_group,>=60,267.9,8.95
2025,visit_services,age_group,>=60,193.4,6.46
2025,childcare,age_group,>=60,313.5,10.47
2025,care_dependent,age_group,>=60,198.2,6.62
2025,transport_services,age_group,>=60,265.2,8.86
2025,disaster_aid,age_group,>=60,39.9,1.33
2025,admin_paperwork,age_group,>=60,127.8,4.27
2025,tutoring,age_group,>=60,31.8,1.06
2025,other_informal,age_group,>=60,25.8,0.86
2025,household_tasks,education,No Matura,686.6,22.93
2025,repairs_crafts,education,No Matura,692.4,23.13
2025,garden_support,education,No Matura,580.7,19.40
2025,visit_services,education,No Matura,328.6,10.98
2025,childcare,education,No Matura,493.3,16.48
2025,care_dependent,education,No Matura,354.4,11.84
2025,transport_services,education,No Matura,547.8,18.30
2025,disaster_aid,education,No Matura,148.2,4.95
2025,admin_paperwork,education,No Matura,251.1,8.39
2025,tutoring,education,No Matura,39.6,1.32
2025,other_informal,education,No Matura,57.8,1.93
2025,household_tasks,education,(at least) Matura,628.4,20.99
2025,repairs_crafts,education,(at least) Matura,561.2,18.75
2025,garden_support,education,(at least) Matura,516.9,17.27
2025,visit_services,education,(at least) Matura,319.9,10.69
2025,childcare,education,(at least) Matura,449.4,15.01
2025,care_dependent,education,(at least) Matura,307.1,10.26
2025,transport_services,education,(at least) Matura,455.5,15.22
2025,disaster_aid,education,(at least) Matura,111.4,3.72
2025,admin_paperwork,education,(at least) Matura,333.2,11.13
2025,tutoring,education,(at least) Matura,168.2,5.62
2025,other_informal,education,(at least) Matura,62.6,2.09
